title,author,year,type,keywords,cluster
Packaging come dispositivo per l'accesso,"BUCCHETTI, VALERIA LUISA",2010,01.1 Articolo in Rivista,-,nocluster
Il disegno per il design dei beni culturali,"AMORUSO, GIUSEPPE",2010,01.1 Articolo in Rivista,Design beni culturali; rappresentazione; ricerca metodologica; applicazioni; standards,nocluster
Social marginal cost pricing and second best alternatives in partnerships for transport infrastructures,"MAFFII, SILVIA MARGHERITA;Parolin R.;PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,-,nocluster
La regolamentazione dei servizi e delle infrastrutture dei trasporti: quadro teorico e politiche italiane,"PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,Trasportation policy; economic theory; Italian infrastructural system,nocluster
Formazione e design,"PENATI, ANTONELLA VALERIA",2010,01.1 Articolo in Rivista,Formazione e design; Design education; Ricerca e design; Design research,nocluster
Design as a systemic activity: Elements of problem interpretation in the construction of training models in design eductaion,"PENATI, ANTONELLA VALERIA",2010,01.1 Articolo in Rivista,Design approccio systemico; Design and systemic approach; Rapporto teoria e pratica; Relationship design theory and practice,nocluster
Il design per la valorizzazione territoriale. Il caso del Rione Sanità a Napoli,"PARENTE, MARINA",2010,01.1 Articolo in Rivista,-,nocluster
Dare forma ai prodotti: integrazioni basic alle metodologie d’insegnamento consolidate,"FERRARIS, SILVIA DEBORAH",2010,01.1 Articolo in Rivista,-,nocluster
La mobilità sostenibile e il futuro delle metropoli,"PONTI, MARCO GUIDO",2010,01.1 Articolo in Rivista,-,nocluster
Utenti e regionalizzazione dei trasporti,"PONTI, MARCO GUIDO;LAURINO, ANTONIO",2011,01.1 Articolo in Rivista,-,nocluster
"Design for Arts&Crafts. L'università come ""design manager"" di processi di innovazione. Il caso Treccani/Paolelli","ARQUILLA, VENANZIO",2010,-,-,nocluster
Cuccioli in legno for all. Idee dal DAC Design for Arts&Crafts,"ARQUILLA, VENANZIO",2010,01.1 Articolo in Rivista,-,nocluster
Design Ecosystem,"GEROSA, GIULIA MARIA",2011,01.1 Articolo in Rivista,-,nocluster
Domestic Fluidity,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Tradition and modernity,"GEROSA, GIULIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
Enabling open innovation in small- and medium-sized enterprises: How to find alternative applications for your technologies,"BIANCHI, MATTIA;CAMPODALL'ORTO, SERGIO;FRATTINI, FEDERICO;VERCESI, PAOLO EMILIO",2010,01.1 Articolo in Rivista,-,nocluster
Urban Design Trajectories: Roles and Skills of Design in the Communication of the City as Cultural Asset,"GADDI, ROSSANA",2011,01.1 Articolo in Rivista,-,nocluster
"Technoscientific Dialogues: Expertise, Democracy and Technological Cultures","VOLONTE', PAOLO GAETANO;W. Bijker;C. Grasseni",2010,01.1 Articolo in Rivista,-,nocluster
Conversione funzionale e ri-funzionalizzazione come strategia di rigenerazione urbana. Il progetto “La Città delle culture” di David Chipperfield per l’isolato ex Ansaldo.,"CAMOCINI, BARBARA",2010,01.1 Articolo in Rivista,-,nocluster
"Ospitalità a Milano. fra ricerca, didattica e sperimentazioni progettuali.","SCULLICA, FRANCESCO",2010,01.1 Articolo in Rivista,Ospitalità; ricettività; hotel; albergo; design,nocluster
Il SIT per la generazione di scenari di rischio trasporti della Protezione Civile,"MARCHIONNI, GIOVANNA;BORGHETTI, FABIO;GANDINI, PAOLO;PONTI, MARCO;L. CAVARRA;G. PROIETTI;G. RAINOLDI",2010,01.1 Articolo in Rivista,-,nocluster
Dossier design. La sostanza dei sogni,"FERRARA, MARIA RITA",2011,01.1 Articolo in Rivista,design; materiali; innovazione; linguaggi espressivi; performance materiche,nocluster
Hepper. Il culto del gatto / Hepper. A Love for Cats,"PARENTE, MARINA",2011,01.1 Articolo in Rivista,product design,nocluster
Imparare a generare idee nuove,"RATTI, ANDREA",2010,-,-,nocluster
Alla scoperta di nuove tipologie,"RATTI, ANDREA",2010,-,-,nocluster
Non solo yacht,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
il Design e i nuovi consumi,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
User-Centred Design of Communication Environments and Systems for Disabled People,"COSTA, FIAMMETTA CARLA ENRICA;PILLAN, MARGHERITA",2010,01.1 Articolo in Rivista,design for all; Disabled people; Interaction design; Communication systems design,nocluster
Bella scoperta,"RATTI, ANDREA",2010,-,-,nocluster
Prove tecniche di sostenibilità,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
Sustainable Teaching,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
Materiali naturali per l'imbarcazione,"RATTI, ANDREA",2010,-,-,nocluster
A66. Advanced Italian Yachts,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
La ricerca della sostenibilità di produzione attraverso la sperimentazione nel campo delle tecniche di lavorazione dei materiali compositi,"RATTI, ANDREA;M. Musio Sale;G. Puri",2010,-,-,nocluster
Bio-futuro per i compositi,"RATTI, ANDREA",2010,01.1 Articolo in Rivista,-,nocluster
An infradisciplinary approach to interirior design,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
"Design Knowledge sharing, creative greats events : tools for contemporary urban development","GADDI, ROSSANA;DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
L’albergo urbano diffuso: nuovi orizzonti di ospitalità,"IANNILLI, VALERIA MARIA",2010,01.1 Articolo in Rivista,-,nocluster
l’autoproduzione che valorizza l’artigianato,"FERRARA, MARIA RITA",2010,01.1 Articolo in Rivista,-,nocluster
Museo del Design - decima selezione,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,Museo del design; Storia del design; Frobel; Dresser; Bialetti; Dreyfuss; Sottsass,nocluster
"Ricerca, Design e Impresa.Durapulp Lamp","PICCINNO, GIOVANNA",2010,01.1 Articolo in Rivista,Innovazione; riduzione impatto ambientale; polpa di cellulosa,nocluster
Le mosse del cavallo,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,Storia del Design,nocluster
"SKITSCH, Blocknotes 1, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"MOROSO, Blocknotes 2, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"Magis, Blocknotes 3, Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures","BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
ROTALIANA Blocknotes 4. Recensioni della piccola e media industria italiana - Reviews of small and medium italian manufactures,"BOSONI, GIAMPIERO",2010,01.1 Articolo in Rivista,-,nocluster
"Ingo Maurer. Azioni di luce tra tecnica, arte e poesia","TROCCHIANESI, RAFFAELLA",2010,01.1 Articolo in Rivista,light design; arte,nocluster
Il dialogo azienda-distribuzione,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Tessile e valori emozionali,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Tecnologia e trends,"DELL'ACQUA BELLAVITIS, ARTURO",2010,01.1 Articolo in Rivista,-,nocluster
Progettare in verticale,"FERABOLI, MARIA TERESA",2010,01.1 Articolo in Rivista,-,nocluster
Un progetto totale. Due case sorelle ai piedi della Presolana,"CIAGA', GRAZIELLA LEYLA",2010,01.1 Articolo in Rivista,Architettura moderna; design; Gio Ponti; casa di villeggiatura; Castione della Presolana; Bergamo,nocluster
Dulio Forte. Interno in un interno,"FINESSI, GIUSEPPE",2010,01.1 Articolo in Rivista,-,nocluster
Ospiti Inaspettati,"FINESSI, GIUSEPPE",2010,-,-,nocluster
Progettare pensieri. Marco Ferreri Nuovo Maestro,"FINESSI, GIUSEPPE",2010,-,-,nocluster
Dopo il paesaggio italiano,"PIERLUISI, GABRIELE",2008,01.1 Articolo in Rivista,Paesaggio; italia; disegno del paesaggio; progetto,nocluster
The Innovation pyramid: a categorization of the innovation phenomenon in the product-design field,"RAMPINO, LUCIA ROSA ELENA",2011,01.1 Articolo in Rivista,-,nocluster
Pet driven design,"CEPPI, GIULIO",2011,01.1 Articolo in Rivista,-,nocluster
Tools and Methods to Assist the Product Customization in the Field of Furniture Design,"M. Gaiani;DESERTI, ALESSANDRO;BREVI, FAUSTO;S. Ferioli",2011,01.1 Articolo in Rivista,Real-time Rendering; 3D Modeling; Virtual Furniture Design; Furniture Design; Product Customization,nocluster
Il nuovo tram di Bergamo. Una valutazione ex-post,"BERIA, PAOLO;A. Borlini;MAJA, ROBERTO",2011,01.1 Articolo in Rivista,trasporti; tram; Bergamo; analisi costi benefici,nocluster
Il design del solid state lighting: una sperimentazione continua,"CASCIANI, DARIA;PALEARI, DANILO;ROSSI, MAURIZIO",2011,01.1 Articolo in Rivista,-,nocluster
Block notes: recensioni della piccola e media industria italiana. Il caso Foscarini,"BOSONI, GIAMPIERO",2011,01.1 Articolo in Rivista,Foscarini. light design; Sadler; Iachetti,nocluster
"Il caso Riva 1920, Block notes 7: recensioni della piccola e media industria italiana.","BOSONI, GIAMPIERO",2011,01.1 Articolo in Rivista,Riva 1920; forniture design; mobili in legno; Renzo Piano; Michele De Lucchi; Mario Botta,nocluster
Functional Evaluation and Rehabilitation Engineering,"ALIVERTI, ANDREA;FRIGO, CARLO ALBINO;ANDREONI, GIUSEPPE;BARONI, GUIDO;BONARINI, ANDREA;CERVERI, PIETRO;CRIVELLINI, MARCELLO;DELLACA', RAFFAELE;FERRIGNO, GIANCARLO;GALLI, MANUELA;PEDROCCHI, ALESSANDRA LAURA GIULIA",2011,01.1 Articolo in Rivista,-,nocluster
Analysis of the safety efficiency of a road network: a real case study,"ZIO, ENRICO;SANSAVINI, GIOVANNI;MAJA, ROBERTO;MARCHIONNI, GIOVANNA",2008,01.1 Articolo in Rivista,Transport networks; Complex systems; Safety; Vulnerability,nocluster
Cognitive ability assessment by Brain–Computer Interface: Validation of a new assessment method for cognitive abilities,"PEREGO, PAOLO;A. C. Turconi;ANDREONI, GIUSEPPE;MAGGI, LUCA;E. Beretta;PARINI, SERGIO;C. Gagliardi",2011,01.1 Articolo in Rivista,BCI; Brain–Computer Interface; Psychometric assessment; Color Progressive Matrices Raven Test,nocluster
PoliUniPool: a carpooling system for universities,"BRUGLIERI, MAURIZIO;D. Ciccarelli;COLORNI VITALE, ALBERTO;LUE', ALESSANDRO",2011,01.1 Articolo in Rivista,-,nocluster
A Comparative Life Cycle Assessment of Disposable and Reusable Packaging for the Distribution of Italian Fruit and Vegetables,"LEVI, MARINELLA;CORTESI, SARA;VEZZOLI, CARLO ARNALDO;SALVIA, GIUSEPPE",2011,01.1 Articolo in Rivista,life cycle assessment; packaging for fruit and vegetables; corrugated box; reusable plastic containers,nocluster
"Corrado Levi: ""Sono un ginnasta o sono un artista?"", 2010 (1984)","FINESSI, GIUSEPPE",2011,-,-,nocluster
Dormire altrove,"FINESSI, GIUSEPPE",2011,01.1 Articolo in Rivista,-,nocluster
Cruciale,"FINESSI, GIUSEPPE",2011,01.1 Articolo in Rivista,-,nocluster
How to jump the pound on the female fitness Brazilian Market?Tools and strategy of design to create a path between ideas andmarkets,"D. Rodrigues;CONTI, GIOVANNI MARIA",2011,01.1 Articolo in Rivista,-,nocluster
Valorizzare il sistema dei beni culturali con gli strumenti del design: riflessioni per la ricerca D.Cult,"VILLARI, BEATRICE",2006,01.1 Articolo in Rivista,-,nocluster
Il design dei beni culturali: mappatura dei casi studio e lettura interpretativa,"VILLARI, BEATRICE",2006,-,-,nocluster
Un modello di lettura dei beni e attività culturali in termini morfologici e organizzativi,"VILLARI, BEATRICE",2006,01.1 Articolo in Rivista,-,nocluster
THE VALUE OF SYSTEMIC INNOVATION IN DESIGN EDUCATION,"BIANCHINI, MASSIMO;MAFFEI, STEFANO;VILLARI, BEATRICE",2011,01.1 Articolo in Rivista,-,nocluster
Scenari di vendita: un sistema di segni/Selling Scenarios: a sign language,"IANNILLI, VALERIA MARIA",2011,01.1 Articolo in Rivista,-,nocluster
A contribution for the understanding of load-transfer mechanisms in multi-leaf masonry walls: Testing and modelling,"BINDA, LUIGIA;J. Pina Henriques;ANZANI, ANNA;FONTANA, ALBERTO;P. B. Lourenço",2006,01.1 Articolo in Rivista,"Compression tests, Masonry, Numerical modelling, Shear tests, Three-leaf walls",nocluster
"Sotto la pelle di Bramante e Bramantino: radiografie e riflettografie dei dipinti di Brera, Urbino e Madrid. Confronti e deduzioni a seguito di vecchie e nuove riprese","MARANI, PIETRO",2011,01.1 Articolo in Rivista,Bramante; Bramantino; esami scientifici; dipinti,nocluster
Evaluation of the repair on multiple leaf stone masonry by acoustic emission,"ANZANI, ANNA;BINDA, LUIGIA;A. Carpinteri;G. Lacidogna;A. Manuello",2008,01.1 Articolo in Rivista,Multiple-leaf masonry; Grout injections; Shear response; Acoustic emission technique; Damage localisation,nocluster
Valorizing design culture through digital technologies,"CECONELLO, MAURO ATTILIO;SPALLAZZO, DAVIDE",2011,01.1 Articolo in Rivista,-,nocluster
Design for Innovation and Industry Growth,"DOMINONI, ANNALISA",2009,01.1 Articolo in Rivista,nanotecnologies; smart textiles; strategic design,nocluster
Perchè l'uomo nello spazio?,"FERRARIS, SILVIA DEBORAH",2005,-,-,nocluster
Abitare Marte: scienza e fantascienza,"FERRARIS, SILVIA DEBORAH",2005,-,-,nocluster
Domotica alla fiera,"FERRARIS, SILVIA DEBORAH",2003,01.1 Articolo in Rivista,-,nocluster
Un incubatore di cultura,"FERRARIS, SILVIA DEBORAH",2003,-,-,nocluster
Fibre dalla luna alla terra,"FERRARIS, SILVIA DEBORAH",2002,01.1 Articolo in Rivista,-,nocluster
La casa Risponde,"FERRARIS, SILVIA DEBORAH",2002,01.1 Articolo in Rivista,-,nocluster
Design Research in Fashion: from Trends to Design Directions,"COLOMBI, CHIARA",2011,01.1 Articolo in Rivista,-,nocluster
High-Resolution Measurements of Face-to-Face Contact Patterns in a Primary School,Cécile Viboud;Juliette Stehlé;Nicolas Voirin;Alain Barrat;Ciro Cattuto;Lorenzo Isella;Jean François Pinton;Marco Quaggiotto;Wouter Van den Broeck;Corinne Régis;Bruno Lina;Philippe Vanhems,2011,01.1 Articolo in Rivista,-,nocluster
The Extended Value of Design: an Advanced Design Perspective,"CELI, MANUELA;CELASCHI, FLAVIANO;MATA GARCIA, LAURA YADENIRA",2011,01.1 Articolo in Rivista,Advanced Design; Value; Process Design; Design Evaluation,nocluster
Teaching and learning graphic design basics through “play metaphor”,"CARATTI, ELENA",2011,01.1 Articolo in Rivista,-,nocluster
Modeling the StaticBehaviour of a Double Curvature Brickwork Vault,"ANZANI, ANNA;CONDOLEO, PAOLA;GOBBO, ANTONIA;TALIERCIO, ALBERTO",2010,01.1 Articolo in Rivista,Cloister vault; hollow bricks; steel; geometrical survey; numerical modelling,nocluster
Lettera da Via Varese,"DE LUCCHI, MICHELE",2007,-,-,nocluster
Knowledge management e design: un prospective italienne.,"BERTOLA, PAOLA",2004,01.1 Articolo in Rivista,design management; fashion management; design research,nocluster
Designing with Users to meet people needs: a teaching model,"ANSELMI, LAURA;CANINA, MARIA RITA;COCCIONI, MARIA ELISABETTA",2012,01.1 Articolo in Rivista,-,nocluster
Insalata ti spiezzo in due,"MAFFEI, STEFANO;B. Parini",2011,01.1 Articolo in Rivista,-,nocluster
Deja Vu,"MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
La cucina relazionale,"MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
Dal prodotto al servizio,"MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
Il design a modo mio,"MAFFEI, STEFANO",2012,01.1 Articolo in Rivista,-,nocluster
Le nuove piattaforme produttive,"MAFFEI, STEFANO",2012,01.1 Articolo in Rivista,-,nocluster
Andrea Branzi: il design è in lutto,"MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
"Il sale, il profumo, i sensi. Design e fisiologia del gusto","MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
Convergenze parallele. Due traiettorie critiche per il design contemporaneo,"MAFFEI, STEFANO",2011,01.1 Articolo in Rivista,-,nocluster
Evolución del la investicación en Deseño: del “metodo de diseño” a un nuoevo paradigma,"BERTOLA, PAOLA",2010,01.1 Articolo in Rivista,-,nocluster
Visual Music. Sistemi di rappresentazione cromatica cinetica / Visual Music. Kinetic Chromatic Representation Systems,"RICCO', DINA",2012,01.1 Articolo in Rivista,-,nocluster
La nouvelle chronologie des peintures de Léonard,"MARANI, PIETRO",2012,01.1 Articolo in Rivista,Leonardo; dipinti; cronologia,nocluster
Le Salvator Mundi et La Bella Principessa: deux nouveaux Léonard?,"MARANI, PIETRO",2012,01.1 Articolo in Rivista,Leonardo; Salvator Mundi; disegni; Bella Principessa,nocluster
Modelli di simulazione CFD,"BORGHETTI, FABIO;CUOCI, ALBERTO;FRASSOLDATI, ALESSIO;GANDINI, PAOLO",2012,01.1 Articolo in Rivista,Tunnel; sicurezza in galleria; incendio,nocluster
Valutazione del rischio per le merci pericolose nelle reti di trasporto,"BORGHETTI, FABIO;GANDINI, PAOLO;MARCHIONNI, GIOVANNA;MAJA, ROBERTO;STUDER, LUCA PASINO",2011,01.1 Articolo in Rivista,Merci pericolose; ADR; rischio trasporti; dangerous goods,nocluster
"La “casa virtuale” e l’abitare realeRelazioni tra sepolture e insediamento.The ""virtual home"" and the real housing.Relationships between sepulchers and settlement.","ROSSI, MICHELA",2012,01.1 Articolo in Rivista,"Architettura funeraria
Cimitero
Edicola funebre

Burials
Cemetery
Tomb",nocluster
Movie design e brand experience,"GALBIATI, MARIA LUISA",2010,01.1 Articolo in Rivista,comunicazione; industria dello spettacolo; industrie creative,nocluster
The Learning Network on Sustainability: an e-mechanism for the development and diffusion of teaching materials and tools on Design for Sustainability in an open-source and copy left ethos.,"VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2011,01.1 Articolo in Rivista,-,nocluster
La lunga vita dei prodotti,"PIZZOCARO, SILVIA LUISA",1991,01.1 Articolo in Rivista,Durabilità dei prodotti industriali,nocluster
Progettare per disfare: l'industria chiude il cerchio,"PIZZOCARO, SILVIA LUISA",1992,01.1 Articolo in Rivista,Design for disassembling,nocluster
Zur guten Form,"PIZZOCARO, SILVIA LUISA",1994,-,-,nocluster
Das Ende der Eintagsfliegen,"PIZZOCARO, SILVIA LUISA",1993,01.1 Articolo in Rivista,-,nocluster
Neue Klassiker. Frank Lloyd Wrights zeitlose Modernitat,"PIZZOCARO, SILVIA LUISA",1992,-,-,nocluster
Metall Guru,"PIZZOCARO, SILVIA LUISA",1992,-,-,nocluster
Materie und Farbe,"PIZZOCARO, SILVIA LUISA",1992,01.1 Articolo in Rivista,-,nocluster
Raume fur die Korperflege,"PIZZOCARO, SILVIA LUISA",1992,01.1 Articolo in Rivista,-,nocluster
Drei Jahrezehnte Italienisches Design,"PIZZOCARO, SILVIA LUISA",1992,-,-,nocluster
Positives Denken,"PIZZOCARO, SILVIA LUISA",1992,-,-,nocluster
Design Knowledge Farming,"CIUCCARELLI, PAOLO",2010,01.1 Articolo in Rivista,-,nocluster
La città e il cinema : il testo urbano e il testo filmico,"GALBIATI, MARIA LUISA",1988,01.1 Articolo in Rivista,-,nocluster
Un fantastico occhio sul mondo : intervista a Omar Calabrese,"GALBIATI, MARIA LUISA",1988,-,-,nocluster
Mille sguardi per una città,"GALBIATI, MARIA LUISA",1988,01.1 Articolo in Rivista,-,nocluster
"Proiezioni urbane : ""vedere"" la città","GALBIATI, MARIA LUISA",1988,-,-,nocluster
Vere costruzioni dell'animo : da un'intervista a Bernardo Bertolucci,"GALBIATI, MARIA LUISA;L. Previ",1988,01.1 Articolo in Rivista,-,nocluster
"progettisti della natura, revensione al libro di manuela Perugia ""La natura progettata""","GALBIATI, MARIA LUISA",1993,01.1 Articolo in Rivista,natura; progetto,nocluster
"L'evento della soglia, recensione al volume di Carlo Sini ""L'incanto del ritmo""","GALBIATI, MARIA LUISA",1993,01.1 Articolo in Rivista,soglia; pratiche del progetto; architettura; cultura dell'abitare,nocluster
Un'architettura della visione: Forrest Gump,"GALBIATI, MARIA LUISA",1994,01.1 Articolo in Rivista,cinema; visione; forrest gump; immaginario,nocluster
Il cinema a Venezia,"GALBIATI, MARIA LUISA",1994,01.1 Articolo in Rivista,cinema; audiovisivo; movie design; linguaggi della rappresentazione,nocluster
Lo schermo dipinto/The painted screen,"GALBIATI, MARIA LUISA",1995,01.1 Articolo in Rivista,cinema; colore; cultura audiovisiva.,nocluster
"Sources et origines, le poids du passé chez Alvar Aalto","TONELLI, MARIA CRISTINA",1977,-,-,nocluster
Alvar Aalto 1898-1948,"TONELLI, MARIA CRISTINA",1977,-,-,nocluster
Venezia : l' ultimo dei padiglioni,"TONELLI, MARIA CRISTINA",1977,01.1 Articolo in Rivista,-,nocluster
Il razionale nel mobile italiano,"TONELLI, MARIA CRISTINA",1980,-,-,nocluster
Alhambra anastatica,"TONELLI, MARIA CRISTINA",1982,01.1 Articolo in Rivista,-,nocluster
La nascita del mobile autarchico,"TONELLI, MARIA CRISTINA",1982,-,-,nocluster
"Da ""Stile"" a ""Stile Industria""","TONELLI, MARIA CRISTINA",1982,01.1 Articolo in Rivista,-,nocluster
Ricordando Giovanni Muzio,"TONELLI, MARIA CRISTINA",1982,01.1 Articolo in Rivista,-,nocluster
Rappresentare le temporalità urbane,"GALBIATI, MARIA LUISA",1997,01.1 Articolo in Rivista,tempo; città; cinema; visione; immaginario,nocluster
Il dormir viaggiando,"TONELLI, MARIA CRISTINA",1983,-,-,nocluster
Partendo da Zizì,"TONELLI, MARIA CRISTINA",1983,01.1 Articolo in Rivista,-,nocluster
Alvar Aalto e i suoi artigiani,"TONELLI, MARIA CRISTINA",1984,-,-,nocluster
Per navigare alla grande,"TONELLI, MARIA CRISTINA",1984,01.1 Articolo in Rivista,-,nocluster
Dal '700 verso la meccanizzazione,"TONELLI, MARIA CRISTINA",1984,01.1 Articolo in Rivista,-,nocluster
La stufa,"TONELLI, MARIA CRISTINA",1984,01.1 Articolo in Rivista,-,nocluster
Gommone Corsair 530 CVR,"TONELLI, MARIA CRISTINA",1985,-,-,nocluster
La Rinascente e la cultura del design,"TONELLI, MARIA CRISTINA",1991,-,-,nocluster
Il ruolo del progetto,"TONELLI, MARIA CRISTINA",1996,01.1 Articolo in Rivista,-,nocluster
Triennale story,"TONELLI, MARIA CRISTINA",1996,-,-,nocluster
Reyner Banham,"TONELLI, MARIA CRISTINA",1996,01.1 Articolo in Rivista,-,nocluster
I nuovi tintori,"TONELLI, MARIA CRISTINA",1996,01.1 Articolo in Rivista,-,nocluster
Il tempio del lavoro,"TONELLI, MARIA CRISTINA",1997,-,-,nocluster
Office design. L'ufficio nello scenario contemporaneo,"SCULLICA, FRANCESCO",2012,01.1 Articolo in Rivista,office design; interior design,nocluster
La Ville Lumière [II parte],"TONELLI, MARIA CRISTINA",1997,01.1 Articolo in Rivista,-,nocluster
La Ville Lumière [I parte],"TONELLI, MARIA CRISTINA",1997,01.1 Articolo in Rivista,-,nocluster
Kitchen,"TONELLI, MARIA CRISTINA",1997,-,-,nocluster
Vetrine,"TONELLI, MARIA CRISTINA",1997,-,-,nocluster
Minuteria anonima nel progetto degli uffici tecnici,"TONELLI, MARIA CRISTINA",1997,01.1 Articolo in Rivista,-,nocluster
Bello razionale,"TONELLI, MARIA CRISTINA",1998,-,-,nocluster
Design in Toscana,"TONELLI, MARIA CRISTINA",1998,01.1 Articolo in Rivista,-,nocluster
Soffi di vetro,"TONELLI, MARIA CRISTINA",1998,01.1 Articolo in Rivista,-,nocluster
Volare,"TONELLI, MARIA CRISTINA",1999,-,-,nocluster
"Bottiglie, boccali, etc…","TONELLI, MARIA CRISTINA",2000,01.1 Articolo in Rivista,-,nocluster
Simulation techniques in designing of LED devices,"MUSANTE, FULVIO;PALEARI, DANILO;ROSSI, MAURIZIO",2012,01.1 Articolo in Rivista,-,nocluster
Progetto AMES - parte I: il modulo per la valutazione delle emissioni da traffico e della qualità dell'aria,"GIUGLIANO, MICHELE;CERNUSCHI, STEFANO;MAJA, ROBERTO;M. Andretta;A. Cere",1993,01.1 Articolo in Rivista,-,nocluster
Una città tra architettura e cinema,"GALBIATI, MARIA LUISA",1995,01.1 Articolo in Rivista,forrest gump; cinema; visione; immaginario,nocluster
Dieci fotografi per Milano,"GALBIATI, MARIA LUISA",1995,01.1 Articolo in Rivista,fotografia; Milano; visione; città,nocluster
Sulla soglia. Immagini del territorio,"GALBIATI, MARIA LUISA",1992,01.1 Articolo in Rivista,fotografia; soglia; visione; lettura dello spazio,nocluster
Lo spazio delle emozioni,"GALBIATI, MARIA LUISA",1995,01.1 Articolo in Rivista,cinema; immaginario; spazi urbani; spazi domestici.,nocluster
"Comunicare la città, comunicare il territorio","GALBIATI, MARIA LUISA",2001,01.1 Articolo in Rivista,Caffè; Lavazza; audiovisivo; immaginario; movie design,nocluster
Le città immaginarie,"GALBIATI, MARIA LUISA",2000,01.1 Articolo in Rivista,cinema; città; immaginario; Occhio dell'architetto.,nocluster
Questioni di rappresentazione territoriale,"GALBIATI, MARIA LUISA",1996,01.1 Articolo in Rivista,territorio; spazio; tempo; linguaggio; immaginario; comunicazione; rappresentazione,nocluster
Commenti,"A. Bagnasco;D. Baldassarri;VOLONTE', PAOLO GAETANO",2011,01.1 Articolo in Rivista,-,nocluster
Dai manodomestici agli elettrodomestici,"TONELLI, MARIA CRISTINA",2001,-,-,nocluster
Un secondo punto e da capo per l'architettura. Lo scacco dell'europeismo da salotto.,"IRACE, FULVIO",2011,01.1 Articolo in Rivista,-,nocluster
Hacked. Creatività ribelle,"MAFFEI, STEFANO",2012,01.1 Articolo in Rivista,-,nocluster
Could Design Leadership Be Personal? Forecasting New Forms of “Indie Capitalism”,"MAFFEI, STEFANO;BIANCHINI, MASSIMO",2012,01.1 Articolo in Rivista,-,nocluster
Small projects/large changes:Participatory design as an open participated process,"MANZINI, EZIO;RIZZO, FRANCESCA",2011,01.1 Articolo in Rivista,"Social Innovation, Participatory Design, Design Thinking",nocluster
Managing the Five Tensions of the Design Process,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2011,01.1 Articolo in Rivista,-,nocluster
Alberto Savinio. Nude le immagini dei sogni,"ZURLO, FRANCESCO",2011,-,-,nocluster
Una stra-ordinaria stabilità,"ZURLO, FRANCESCO",2012,-,-,nocluster
Liquid Space. 70 anni di design Boffi,"ZURLO, FRANCESCO",2005,01.1 Articolo in Rivista,-,nocluster
Le fabbriche dei sogni,"ZURLO, FRANCESCO",2011,01.1 Articolo in Rivista,-,nocluster
"Pattern to Product, Pattern through Product. Traditional Tools and Process Innovation in Textile Design","COLOMBI, CHIARA",2012,01.1 Articolo in Rivista,-,nocluster
Progetti inusuali: Roberto Papini per la manifattura Jesurum,"TONELLI, MARIA CRISTINA",1999,01.1 Articolo in Rivista,-,nocluster
Sulla Esposizione Universale di Parigi del 1925,"TONELLI, MARIA CRISTINA",1981,-,-,nocluster
Ambidexterity and dynamic capabilities in designmanagement: an anatomy,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2012,01.1 Articolo in Rivista,-,nocluster
Il design a Firenze,"TONELLI, MARIA CRISTINA",1998,01.1 Articolo in Rivista,-,nocluster
Creatività e impresa: destini incrociati del Made in Italy,"TONELLI, MARIA CRISTINA",2011,01.1 Articolo in Rivista,-,nocluster
La memoria che genera valore e innovazione,"TONELLI, MARIA CRISTINA",2006,-,-,nocluster
